"GenusSpecies","DispersalDistance","DispersalDistance_Unit","DispersalDistance_ObservationType","DispersalDistance_MeasurementType","DispersalDistance_Database","DispersalFrequency","DispersalFrequency_Unit","DispersalFrequency_MeasurementType","DispersalFrequency_Database","MaxDispersalDistanceKm","MaxDispersalDistance_Database","MedianDispersalDistanceKm","NObs_MedianDispersalDistanceKm","DispersalFrequencyY","PotentialDispersalRateKmY"
"Sturnus vulgaris",23.13255718,"km","natal dispersal","MeanDispersalDistance","Chu 2021",365,"days","AgeAtMaturity","AnAge",65.7,"Jenkins et al. 2007",9.5,7,1,65.7
"Suaeda maritima",380,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",12,"weeks","AgeAtMaturity","TRY",0.38,"Tamme et al. 2014",0.19005,2,1,0.38
"Suaeda maritima",0.1,"m","seed dispersal","MeanDispersalDistance","Tamme et al. 2014",12,"weeks","AgeAtMaturity","TRY",0.38,"Tamme et al. 2014",0.19005,2,1,0.38
"Sylvia atricapilla",117000,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",364.234,"days","AgeAtMaturity","Amniota",117,"Jenkins et al. 2007",27.5,5,1,117
"Sylvia atricapilla",27.5,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",117,"Jenkins et al. 2007",27.5,5,1,117
"Sylvia atricapilla",41.2,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",117,"Jenkins et al. 2007",27.5,5,1,117
"Sylvia atricapilla",8.027,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",117,"Jenkins et al. 2007",27.5,5,1,117
"Sylvia atricapilla",17.539,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",117,"Jenkins et al. 2007",27.5,5,1,117
"Sylvia communis",52400,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",364.234,"days","AgeAtMaturity","Amniota",52.4,"Jenkins et al. 2007",11.1,5,1,52.4
"Sylvia communis",11.1,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",52.4,"Jenkins et al. 2007",11.1,5,1,52.4
"Sylvia communis",14.4,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",52.4,"Jenkins et al. 2007",11.1,5,1,52.4
"Sylvia communis",1.145,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",52.4,"Jenkins et al. 2007",11.1,5,1,52.4
"Sylvia communis",2.815,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",52.4,"Jenkins et al. 2007",11.1,5,1,52.4
"Tachycineta bicolor",1,"km","natal dispersal","MedianDispersalDistance","Sutherland (birds)",365,"days","AgeAtMaturity","AnAge",67.55954831,"Chu 2021",6.4,5,1,67.55954831
"Tachycineta bicolor",6.4,"km","natal dispersal","MaxDispersalDistance","Sutherland (birds)",365,"days","AgeAtMaturity","AnAge",67.55954831,"Chu 2021",6.4,5,1,67.55954831
"Tachycineta bicolor",6400,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",365,"days","AgeAtMaturity","AnAge",67.55954831,"Chu 2021",6.4,5,1,67.55954831
"Tachycineta bicolor",22.05775092,"km","natal dispersal","MeanDispersalDistance","Chu 2021",365,"days","AgeAtMaturity","AnAge",67.55954831,"Chu 2021",6.4,5,1,67.55954831
"Tachycineta bicolor",67.55954831,"km","natal dispersal","MeanDispersalDistance","Chu 2021",365,"days","AgeAtMaturity","AnAge",67.55954831,"Chu 2021",6.4,5,1,67.55954831
"Tanacetum vulgare",0.36,"m","seed dispersal","MedianDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.0024,"Tamme et al. 2014",0.00138,2,1,0.0024
"Tanacetum vulgare",2.4,"m","seed dispersal","99thPercentileDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.0024,"Tamme et al. 2014",0.00138,2,1,0.0024
"Taraxacum officinale",620,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",56,"days","AgeAtMaturity","TRY",0.62,"Tamme et al. 2014",0.0261,4,1,0.62
"Taraxacum officinale",0.22,"m","seed dispersal","MedianDispersalDistance","Vittoz & Engler 2007",56,"days","AgeAtMaturity","TRY",0.62,"Tamme et al. 2014",0.0261,4,1,0.62
"Taraxacum officinale",2.2,"m","seed dispersal","99thPercentileDispersalDistance","Vittoz & Engler 2007",56,"days","AgeAtMaturity","TRY",0.62,"Tamme et al. 2014",0.0261,4,1,0.62
"Taraxacum officinale",50,"m","seed dispersal","MaxDispersalDistance","Vittoz & Engler 2007",56,"days","AgeAtMaturity","TRY",0.62,"Tamme et al. 2014",0.0261,4,1,0.62
"Tetrastes bonasia",5.7,"km","natal dispersal","MaxDispersalDistance","Sutherland (birds)",363.468,"days","AgeAtMaturity","Amniota",5.7,"Sutherland (birds)",5.7,2,1,5.7
"Tetrastes bonasia",5700,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",363.468,"days","AgeAtMaturity","Amniota",5.7,"Sutherland (birds)",5.7,2,1,5.7
"Thalasseus maximus",80.44756427,"km","natal dispersal","MeanDispersalDistance","Chu 2021",910.968,"days","AgeAtMaturity","Amniota",338.2110859,"Chu 2021",209.329325085,2,3,112.737028633333
"Thalasseus maximus",338.2110859,"km","natal dispersal","MeanDispersalDistance","Chu 2021",910.968,"days","AgeAtMaturity","Amniota",338.2110859,"Chu 2021",209.329325085,2,3,112.737028633333
"Thalasseus sandvicensis",45.40262525,"km","natal dispersal","MeanDispersalDistance","Chu 2021",910.968,"days","AgeAtMaturity","Amniota",138.898995,"Chu 2021",92.150810125,2,3,46.299665
"Thalasseus sandvicensis",138.898995,"km","natal dispersal","MeanDispersalDistance","Chu 2021",910.968,"days","AgeAtMaturity","Amniota",138.898995,"Chu 2021",92.150810125,2,3,46.299665
"Thomomys bottae",0.3,"km","natal dispersal","MaxDispersalDistance","Sutherland (mammals)",242.57492,"days","AgeAtMaturity","Amniota",0.3,"Sutherland (mammals)",0.3,2,1,0.3
"Thomomys bottae",300,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",242.57492,"days","AgeAtMaturity","Amniota",0.3,"Sutherland (mammals)",0.3,2,1,0.3
"Thuja occidentalis",45,"m","seed dispersal","MeanDispersalDistance","TRY database",28.3333333333333,"yrs","AgeAtMaturity","TRY",0.06,"TRY database",0.0525,2,29,0.00206896551724138
"Thuja occidentalis",60,"m","seed dispersal","MeanDispersalDistance","TRY database",28.3333333333333,"yrs","AgeAtMaturity","TRY",0.06,"TRY database",0.0525,2,29,0.00206896551724138
"Tilia americana",15,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",15,"yrs","AgeAtMaturity","TRY",0.015,"Tamme et al. 2014",0.015,1,15,0.001
"Tilia cordata",64,"m","seed dispersal","MeanDispersalDistance","Tamme et al. 2014",5,"yrs","AgeAtMaturity","TRY",0.064,"Tamme et al. 2014",0.064,1,5,0.0128
"Tilia platyphyllos",80,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",5,"yrs","AgeAtMaturity","TRY",0.08,"Tamme et al. 2014",0.08,3,5,0.016
"Tilia platyphyllos",58,"m","seed dispersal","MeanDispersalDistance","Tamme et al. 2014",5,"yrs","AgeAtMaturity","TRY",0.08,"Tamme et al. 2014",0.08,3,5,0.016
"Tilia platyphyllos",80,"m","seed dispersal","MaxDispersalDistance","Vittoz & Engler 2007",5,"yrs","AgeAtMaturity","TRY",0.08,"Tamme et al. 2014",0.08,3,5,0.016
"Torilis japonica",15,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.015,"Tamme et al. 2014",0.015,2,1,0.015
"Torilis japonica",15,"m","seed dispersal","MaxDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",0.015,"Tamme et al. 2014",0.015,2,1,0.015
"Toxostoma curvirostre",30,"km","natal dispersal","MaxDispersalDistance","Sutherland (birds)",364.234,"days","AgeAtMaturity","Amniota",30,"Sutherland (birds)",30,2,1,30
"Toxostoma curvirostre",30000,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",364.234,"days","AgeAtMaturity","Amniota",30,"Sutherland (birds)",30,2,1,30
"Tragopogon porrifolius",6.9,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.0069,"Tamme et al. 2014",0.006335,2,1,0.0069
"Tragopogon porrifolius",5.77,"m","seed dispersal","MaxDispersalDistance","Jenkins et al. 2007",1,"yrs","AgeAtMaturity","TRY",0.0069,"Tamme et al. 2014",0.006335,2,1,0.0069
"Tragopogon pratensis",1900,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",1.9,"Tamme et al. 2014",0.0034,3,1,1.9
"Tragopogon pratensis",0.41,"m","seed dispersal","MedianDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",1.9,"Tamme et al. 2014",0.0034,3,1,1.9
"Tragopogon pratensis",3.4,"m","seed dispersal","99thPercentileDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",1.9,"Tamme et al. 2014",0.0034,3,1,1.9
"Trifolium arvense",0.75,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.00075,"Tamme et al. 2014",0.00075,1,1,0.00075
"Trifolium dubium",10,"m","seed dispersal","MaxDispersalDistance","Jenkins et al. 2007",42,"days","AgeAtMaturity","TRY",0.01,"Jenkins et al. 2007",0.01,1,1,0.01
"Triglochin maritima",0.07,"m","seed dispersal","MedianDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.00034,"Tamme et al. 2014",0.000205,2,1,0.00034
"Triglochin maritima",0.34,"m","seed dispersal","99thPercentileDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.00034,"Tamme et al. 2014",0.000205,2,1,0.00034
"Tripolium pannonicum",1500,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",1.5,"Tamme et al. 2014",1.5,1,1,1.5
"Troglodytes aedon",147.4331741,"km","natal dispersal","SingleObservation","Chu 2021",365,"days","AgeAtMaturity","AnAge",147.4331741,"Chu 2021",147.4331741,2,1,147.4331741
"Troglodytes aedon",147.4331741,"km","natal dispersal","SingleObservation","Chu 2021",365,"days","AgeAtMaturity","AnAge",147.4331741,"Chu 2021",147.4331741,2,1,147.4331741
"Troglodytes troglodytes",38300,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",364.234,"days","AgeAtMaturity","Amniota",38.3,"Jenkins et al. 2007",6.5,5,1,38.3
"Troglodytes troglodytes",6.5,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",38.3,"Jenkins et al. 2007",6.5,5,1,38.3
"Troglodytes troglodytes",8.9,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",38.3,"Jenkins et al. 2007",6.5,5,1,38.3
"Troglodytes troglodytes",0.527,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",38.3,"Jenkins et al. 2007",6.5,5,1,38.3
"Troglodytes troglodytes",1.17,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",38.3,"Jenkins et al. 2007",6.5,5,1,38.3
"Tsuga canadensis",1600,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",15,"yrs","AgeAtMaturity","TRY",1.6,"Tamme et al. 2014",0.815,2,15,0.106666666666667
"Tsuga canadensis",30,"m","seed dispersal","MeanDispersalDistance","TRY database",15,"yrs","AgeAtMaturity","TRY",1.6,"Tamme et al. 2014",0.815,2,15,0.106666666666667
"Turdus merula",5,"km","natal dispersal","MedianDispersalDistance","Sutherland (birds)",364.234,"days","AgeAtMaturity","Amniota",355,"Sutherland (birds)",3.3,7,1,355
"Turdus merula",355,"km","natal dispersal","MaxDispersalDistance","Sutherland (birds)",364.234,"days","AgeAtMaturity","Amniota",355,"Sutherland (birds)",3.3,7,1,355
"Turdus merula",355000,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",364.234,"days","AgeAtMaturity","Amniota",355,"Sutherland (birds)",3.3,7,1,355
"Turdus merula",3.2,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",355,"Sutherland (birds)",3.3,7,1,355
"Turdus merula",3.3,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",355,"Sutherland (birds)",3.3,7,1,355
"Turdus merula",0.224,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",355,"Sutherland (birds)",3.3,7,1,355
"Turdus merula",0.264,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",355,"Sutherland (birds)",3.3,7,1,355
"Turdus philomelos",50200,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",364.234,"days","AgeAtMaturity","Amniota",50.2,"Jenkins et al. 2007",4,5,1,50.2
"Turdus philomelos",4,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",50.2,"Jenkins et al. 2007",4,5,1,50.2
"Turdus philomelos",7,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",50.2,"Jenkins et al. 2007",4,5,1,50.2
"Turdus philomelos",0.253,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",50.2,"Jenkins et al. 2007",4,5,1,50.2
"Turdus philomelos",0.591,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",50.2,"Jenkins et al. 2007",4,5,1,50.2
"Turdus viscivorus",43100,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",364.234,"days","AgeAtMaturity","Amniota",43.1,"Jenkins et al. 2007",2.3,5,1,43.1
"Turdus viscivorus",2.3,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",43.1,"Jenkins et al. 2007",2.3,5,1,43.1
"Turdus viscivorus",8.3,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",43.1,"Jenkins et al. 2007",2.3,5,1,43.1
"Turdus viscivorus",0.384,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",43.1,"Jenkins et al. 2007",2.3,5,1,43.1
"Turdus viscivorus",1.49,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",364.234,"days","AgeAtMaturity","Amniota",43.1,"Jenkins et al. 2007",2.3,5,1,43.1
"Tussilago farfara",4000,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",4,"Tamme et al. 2014",2.01,4,1,4
"Tussilago farfara",10,"m","seed dispersal","ModeDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",4,"Tamme et al. 2014",2.01,4,1,4
"Tussilago farfara",20,"m","seed dispersal","MaxDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",4,"Tamme et al. 2014",2.01,4,1,4
"Tussilago farfara",4000,"m","seed dispersal","MaxDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",4,"Tamme et al. 2014",2.01,4,1,4
"Tympanuchus cupido",1,"km","natal dispersal","MedianDispersalDistance","Sutherland (birds)",183,"days","AgeAtMaturity","AnAge",10.8,"Sutherland (birds)",10.8,3,1,10.8
"Tympanuchus cupido",10.8,"km","natal dispersal","MaxDispersalDistance","Sutherland (birds)",183,"days","AgeAtMaturity","AnAge",10.8,"Sutherland (birds)",10.8,3,1,10.8
"Tympanuchus cupido",10800,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",183,"days","AgeAtMaturity","AnAge",10.8,"Sutherland (birds)",10.8,3,1,10.8
"Typha angustifolia",11.31,"m","seed dispersal","MedianDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",2.194,"Vittoz & Engler 2007",1.102575,4,1,2.194
"Typha angustifolia",2193.84,"m","seed dispersal","99thPercentileDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",2.194,"Vittoz & Engler 2007",1.102575,4,1,2.194
"Typha angustifolia",11.3,"m","seed dispersal","MedianDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",2.194,"Vittoz & Engler 2007",1.102575,4,1,2.194
"Typha angustifolia",2194,"m","seed dispersal","99thPercentileDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",2.194,"Vittoz & Engler 2007",1.102575,4,1,2.194
"Typha latifolia",5400,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",5.4,"Tamme et al. 2014",3.673,3,1,5.4
"Typha latifolia",14.7,"m","seed dispersal","MedianDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",5.4,"Tamme et al. 2014",3.673,3,1,5.4
"Typha latifolia",3673,"m","seed dispersal","99thPercentileDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",5.4,"Tamme et al. 2014",3.673,3,1,5.4
"Tyto alba",97100,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",365,"days","AgeAtMaturity","AnAge",97.1,"Jenkins et al. 2007",16.9,7,1,97.1
"Tyto alba",16.9,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",365,"days","AgeAtMaturity","AnAge",97.1,"Jenkins et al. 2007",16.9,7,1,97.1
"Tyto alba",23.9,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",365,"days","AgeAtMaturity","AnAge",97.1,"Jenkins et al. 2007",16.9,7,1,97.1
"Tyto alba",2.521,"km","breeding dispersal","MeanDispersalDistance","Paradis et al. 2002",365,"days","AgeAtMaturity","AnAge",97.1,"Jenkins et al. 2007",16.9,7,1,97.1
"Tyto alba",10.323,"km","natal dispersal","MeanDispersalDistance","Paradis et al. 2002",365,"days","AgeAtMaturity","AnAge",97.1,"Jenkins et al. 2007",16.9,7,1,97.1
"Tyto alba",14.06919925,"km","natal dispersal","MeanDispersalDistance","Chu 2021",365,"days","AgeAtMaturity","AnAge",97.1,"Jenkins et al. 2007",16.9,7,1,97.1
"Tyto alba",34.28741156,"km","natal dispersal","MeanDispersalDistance","Chu 2021",365,"days","AgeAtMaturity","AnAge",97.1,"Jenkins et al. 2007",16.9,7,1,97.1
"Ulex europaeus",87.22,"m","seed dispersal","MeanDispersalDistance","Flores et al. 2013",1.5,"yrs","AgeAtMaturity","TRY",0.08722,"Flores et al. 2013",0.04501,2,2,0.04361
"Ulex europaeus",2.8,"m","seed dispersal","MaxDispersalDistance","Flores et al. 2013",1.5,"yrs","AgeAtMaturity","TRY",0.08722,"Flores et al. 2013",0.04501,2,2,0.04361
"Ulmus glabra",60,"m","seed dispersal","MeanDispersalDistance","Tamme et al. 2014",5,"yrs","AgeAtMaturity","TRY",0.06,"Tamme et al. 2014",0.06,1,5,0.012
"Uria aalge",19.10654846,"km","natal dispersal","SingleObservation","Chu 2021",1825,"days","AgeAtMaturity","AnAge",19.10654846,"Chu 2021",19.10654846,2,5,3.821309692
"Uria aalge",19.10654846,"km","natal dispersal","SingleObservation","Chu 2021",1825,"days","AgeAtMaturity","AnAge",19.10654846,"Chu 2021",19.10654846,2,5,3.821309692
"Urile pelagicus",150,"km","natal dispersal","MaxDispersalDistance","Sutherland (birds)",516.445,"days","AgeAtMaturity","Amniota",150,"Sutherland (birds)",150,2,2,75
"Urile pelagicus",150000,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",516.445,"days","AgeAtMaturity","Amniota",150,"Sutherland (birds)",150,2,2,75
"Urocitellus beldingi",0.328,"km","natal dispersal","MaxDispersalDistance","Sutherland (mammals)",365,"days","AgeAtMaturity","AnAge",0.328,"Sutherland (mammals)",0.328,2,1,0.328
"Urocitellus beldingi",328,"m","natal/breeding dispersal","MaxDispersalDistance","Jenkins et al. 2007",365,"days","AgeAtMaturity","AnAge",0.328,"Sutherland (mammals)",0.328,2,1,0.328
"Valeriana officinalis",0.59,"m","seed dispersal","MedianDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.00485,"Tamme et al. 2014",0.00272,2,1,0.00485
"Valeriana officinalis",4.85,"m","seed dispersal","99thPercentileDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.00485,"Tamme et al. 2014",0.00272,2,1,0.00485
"Verbascum thapsus",13,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.013,"Tamme et al. 2014",0.002435,4,1,0.013
"Verbascum thapsus",4,"m","seed dispersal","MeanDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.013,"Tamme et al. 2014",0.002435,4,1,0.013
"Verbascum thapsus",0.15,"m","seed dispersal","MedianDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",0.013,"Tamme et al. 2014",0.002435,4,1,0.013
"Verbascum thapsus",0.87,"m","seed dispersal","99thPercentileDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",0.013,"Tamme et al. 2014",0.002435,4,1,0.013
"Verbena officinalis",0.08,"m","seed dispersal","MedianDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.00044,"Tamme et al. 2014",0.00026,2,1,0.00044
"Verbena officinalis",0.44,"m","seed dispersal","99thPercentileDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.00044,"Tamme et al. 2014",0.00026,2,1,0.00044
"Veronica arvensis",0.145711403,"m","seed dispersal","MeanDispersalDistance","Flores et al. 2013",1,"yrs","AgeAtMaturity","TRY",0.000145711403,"Flores et al. 2013",0.000145711403,1,1,0.000145711403
"Viola arvensis",2.4,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.0024,"Tamme et al. 2014",0.0024,2,1,0.0024
"Viola arvensis",2.4,"m","seed dispersal","MaxDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",0.0024,"Tamme et al. 2014",0.0024,2,1,0.0024
"Viola canina",4.7,"m","seed dispersal","MaxDispersalDistance","Tamme et al. 2014",1,"yrs","AgeAtMaturity","TRY",0.0047,"Tamme et al. 2014",0.0047,2,1,0.0047
"Viola canina",4.7,"m","seed dispersal","MaxDispersalDistance","Vittoz & Engler 2007",1,"yrs","AgeAtMaturity","TRY",0.0047,"Tamme et al. 2014",0.0047,2,1,0.0047
