LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Kühn	Ingolf	4	BiolFlor Database	Oenothera glazioviana	38718	Oenothera glazioviana	638109	3081885			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Ophrys araneola	39075	Ophrys sphegodes	638110	3081886	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Ophrys araneola	39075	Ophrys sphegodes	638110	3081887			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Ophrys holoserica	39063	Ophrys apifera	638111	3081888	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Ophrys holoserica	39063	Ophrys apifera	638111	3081889			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Ophrys insectifera	39071	Ophrys insectifera	638112	3081890	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Ophrys insectifera	39071	Ophrys insectifera	638112	3081891			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Ophrys sphegodes	39075	Ophrys sphegodes	638113	3081892	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Ophrys sphegodes	39075	Ophrys sphegodes	638113	3081893			113	Reference / source	Reference	Ayasse, M., Schiestl, F.P., Paulus, H.F., Lofstedt, C., Hansson, B., Ibarra, F., Francke, W. 20 ...											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		324	
Kühn	Ingolf	4	BiolFlor Database	Orchis coriophora	202844	Anacamptis coriophora	638114	3081894	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Orchis coriophora	202844	Anacamptis coriophora	638114	3081895			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Orchis mascula	39152	Orchis mascula	638115	3081896	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Orchis mascula	39152	Orchis mascula	638115	3081897			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Orchis militaris	39153	Orchis militaris	638116	3081898	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Orchis militaris	39153	Orchis militaris	638116	3081899			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Orchis morio	74670	Anacamptis morio	638117	3081900	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Orchis morio	74670	Anacamptis morio	638117	3081901			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Orchis pallens	39156	Orchis pallens	638118	3081902	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Orchis pallens	39156	Orchis pallens	638118	3081903			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Orchis palustris	202847	Anacamptis palustris	638119	3081904	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Orchis palustris	202847	Anacamptis palustris	638119	3081905			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Orchis purpurea	39159	Orchis purpurea	638120	3081906	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Orchis purpurea	39159	Orchis purpurea	638120	3081907			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Orchis spitzelii	39164	Orchis spitzelii	638121	3081908	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Orchis spitzelii	39164	Orchis spitzelii	638121	3081909			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Orchis tridentata	252832	Platanthera clavellata	638122	3081910	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Orchis tridentata	252832	Platanthera clavellata	638122	3081911			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Orchis ustulata	91425	Neotinea ustulata	638123	3081912	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Orchis ustulata	91425	Neotinea ustulata	638123	3081913			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Origanum vulgare	39210	Origanum vulgare	638124	3081914	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Origanum vulgare	39210	Origanum vulgare	638124	3081915			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Orobanche caryophyllacea	39302	Orobanche caryophyllacea	638125	3081916	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Orobanche caryophyllacea	39302	Orobanche caryophyllacea	638125	3081917			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Orobanche rapum-genistae	39321	Orobanche rapum-genistae	638126	3081918	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Orobanche rapum-genistae	39321	Orobanche rapum-genistae	638126	3081919			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Pedicularis palustris	40701	Pedicularis palustris	638127	3081920	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Pedicularis palustris	40701	Pedicularis palustris	638127	3081921			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Pedicularis sylvatica	40711	Pedicularis sylvatica	638128	3081922	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Pedicularis sylvatica	40711	Pedicularis sylvatica	638128	3081923			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Prunus persica	44392	Prunus persica	638129	3081924	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Prunus persica	44392	Prunus persica	638129	3081925			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
Kühn	Ingolf	4	BiolFlor Database	Petroselinum crispum	41305	Petroselinum crispum	638130	3081926	204	Flower insemination autogamous or xenogamous	578	Insemination autogamous or xenogamous	BEFRUCHTUNG_LANG_E	facultative allogamous											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Kühn	Ingolf	4	BiolFlor Database	Petroselinum crispum	41305	Petroselinum crispum	638130	3081927			113	Reference / source	Reference	Anmerkung 2002 vgl. Klassifizierungsschema Abb.											Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.		Anmerkung 2002 vgl. Klassifizierungsschema Abb.	
