"ID","mean_cv_studylevel","sd_cv_studylevel","Article_ID","Study_ID","ID_BioShifts","ID_CoRE","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","EleExtentm","Eleminm","Elemaxm","Elemeanm","Study_area","Subsp_or_Pop","Eco","Type","Param","sp_name_publication","sp_name_database","sp_name_checked","kingdom","phylum","class","family","taxonID","taxon_method","Trend","unit","Significance","Magnitude","Angle","FigTable","START_firstperiod","MIDPOINT_firstperiod","END_firstperiod","START_secondperiod","MIDPOINT_secondperiod","END_secondperiod","Duration","Direction","Rate","UnitRate","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Position_definition","Position_definition_category","scientificName_checked","scientificName","cv_res","species_studyid","cv_type","mean_cv_sppspecific","sd_cv_sppspecific","order","ObservationTypeSpecific","DispersalSource","Field","DispersalDistance","Code","DispersalUnit","Database","Sex","group","type","ObservationTypeGeneral","MaxDispersalDistanceKm","MedianDispersalDistanceKm","NObs_MedianDispersalDistanceKm","AgeAtMaturityDays","YearOfMaturity","DispersalPotentialKmY","MedianDispersalPotentialKmY","ShiftKmY","ClimVeloTKmY_study","ClimVeloTKmY_spp","LimitingRate","what_is_limiting","colour","range_source","Area_m2_ID","Area_m2_range","Area_km2_range","BodySize"
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Fulica_atra","Fulica_atra","Fulica_atra","Animalia","Chordata","Aves","Rallidae","GBIF:2474377","Find_Sci_Names","35","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Expansion",2.9167,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Fulica atra","Fulica atra","25km","Fulica atra_A9_P1","mat_gVelLat_25km",6.37617528589047,4.28856213134682,"Gruiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",79400,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",79.4,20.5,5,365,1,79.4,20.5,2.9167,5.35679719682862,6.37617528589047,6.37617528589047,"Climate",6.37617528589047,"IUCN",337584685921.951,40041045438841.1,40041045.4388411,57
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Garrulus_glandarius","Garrulus_glandarius","Garrulus_glandarius","Animalia","Chordata","Aves","Corvidae","GBIF:5229493","Find_Sci_Names","80","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Expansion",6.6667,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Garrulus glandarius","Garrulus glandarius","25km","Garrulus glandarius_A9_P1","mat_gVelLat_25km",6.07321964134218,3.97888003419627,"Passeriformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",19000,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",19,2.8,5,364.234,1,19,2.8,6.6667,5.35679719682862,6.07321964134218,6.07321964134218,"Climate",6.07321964134218,"BOTW",337584685921.951,19458203901424.9,19458203.9014249,39.1
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Hirundo_rustica","Hirundo_rustica","Hirundo_rustica","Animalia","Chordata","Aves","Hirundinidae","GBIF:9515886","Find_Sci_Names","25","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Expansion",2.0833,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Hirundo rustica","Hirundo rustica","25km","Hirundo rustica_A9_P1","mat_gVelLat_25km",5.92618024742167,3.94569774567085,"Passeriformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",70900,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",70.9,8.1,9,365,1,70.9,8.1,2.0833,5.35679719682862,5.92618024742167,5.92618024742167,"Climate",5.92618024742167,"IUCN",337584685921.951,94643182951569.7,94643182.9515697,11.7
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Larus_argentatus","Larus_argentatus","Larus_argentatus","Animalia","Chordata","Aves","Laridae","GBIF:2481139","Find_Sci_Names","-25","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Contraction",-2.0833,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Larus argentatus","Larus argentatus","25km","Larus argentatus_A9_P1","mat_gVelLat_25km",5.54305122460809,4.18384585103164,"Charadriiformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",46.39684793,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",46.39684793,29.83268277,2,1457.702,4,11.5992119825,7.4581706925,-2.0833,5.35679719682862,5.54305122460809,5.54305122460809,"Climate",5.54305122460809,"IUCN",337584685921.951,3521571184051.88,3521571.18405188,63.2
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Larus_canus","Larus_canus","Larus_canus","Animalia","Chordata","Aves","Laridae","GBIF:7982160","Find_Sci_Names","5","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Expansion",0.4167,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Larus canus","Larus canus","25km","Larus canus_A9_P1","mat_gVelLat_25km",5.14262775005134,4.14601169437303,"Charadriiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",84400,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",84.4,16.6,5,730,2,42.2,8.3,0.4167,5.35679719682862,5.14262775005134,5.14262775005134,"Climate",5.14262775005134,"IUCN",337584685921.951,45586605167545.3,45586605.1675453,49.4
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Larus_fuscus","Larus_fuscus","Larus_fuscus","Animalia","Chordata","Aves","Laridae","GBIF:2481174","Find_Sci_Names","-30","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Contraction",-2.5,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Larus fuscus","Larus fuscus","25km","Larus fuscus_A9_P1","mat_gVelLat_25km",5.54924111790614,4.11851237853663,"Charadriiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",202000,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",202,28.2,5,1460,4,50.5,7.05,-2.5,5.35679719682862,5.54924111790614,5.54924111790614,"Climate",5.54924111790614,"IUCN",337584685921.951,47994688134098.1,47994688.1340981,61.5
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Larus_ridibundus","Chroicocephalus_ridibundus","Chroicocephalus_ridibundus","Animalia","Chordata","Aves","Laridae","GBIF:6065824","Find_Sci_Names","5","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Expansion",0.4167,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Chroicocephalus ridibundus","Chroicocephalus ridibundus","25km","Chroicocephalus ridibundus_A9_P1","mat_gVelLat_25km",5.13996229400445,4.14696914297531,"Charadriiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",190000,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",190,44.5,5,728.468,2,95,22.25,0.4167,5.35679719682862,5.13996229400445,5.13996229400445,"Climate",5.13996229400445,"GBIF occurrence",337584685921.951,52327249338933.4,52327249.3389334,41.4
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Mergus_merganser","Mergus_merganser","Mergus_merganser","Animalia","Chordata","Aves","Anatidae","GBIF:9537647","Find_Sci_Names","10","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Expansion",0.8333,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Mergus merganser","Mergus merganser","25km","Mergus merganser_A9_P1","mat_gVelLat_25km",5.14359408542789,4.14778450955919,"Anseriformes","geometric/arithmetic mean natal dispersal distance","Chu 2021","geom/arimean",0.668806371,"SingleObservation","km","Chu 2021",NA,"Aves","Unknown","natal dispersal",0.668806371,0.668806371,2,730,2,0.3344031855,0.3344031855,0.8333,5.35679719682862,5.14359408542789,0.3344031855,"Dispersal",NA,"IUCN",337584685921.951,35371190877071.6,35371190.8770716,50.9
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Pandion_haliaetus","Pandion_haliaetus","Pandion_haliaetus","Animalia","Chordata","Aves","Pandionidae","GBIF:2480726","Find_Sci_Names","-5","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Contraction",-0.4167,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Pandion haliaetus","Pandion haliaetus","25km","Pandion haliaetus_A9_P1","mat_gVelLat_25km",5.21068253541937,4.1490728414129,"Accipitriformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",126.8169495,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",126.8169495,82.17729637,2,1092.702,3,42.2723165,27.3924321233333,-0.4167,5.35679719682862,5.21068253541937,5.21068253541937,"Climate",5.21068253541937,"IUCN",337584685921.951,91738136357882.6,91738136.3578826,49.8
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Parus_ater","Parus_afer","Periparus_ater","Animalia","Chordata","Aves","Paridae","GBIF:2487871","Find_Sci_Names","0","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"No Change",0,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Periparus ater","Parus afer","25km","Periparus ater_A9_P1","mat_gVelLat_25km",6.47958140550785,4.18847605652221,"Passeriformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",31000,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",31,2.597,5,364.234,1,31,2.597,0,5.35679719682862,6.47958140550785,6.47958140550785,"Climate",6.47958140550785,NA,NA,NA,NA,15.1
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Parus_ater","Parus_afer","Periparus_ater","Animalia","Chordata","Aves","Paridae","GBIF:2487871","Find_Sci_Names","0","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"No Change",0,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Periparus ater","Parus afer","25km","Periparus ater_A9_P1","mat_gVelLat_25km",6.47958140550785,4.18847605652221,"Passeriformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",31000,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",31,2.597,5,364.234,1,31,2.597,0,5.35679719682862,6.47958140550785,6.47958140550785,"Climate",6.47958140550785,NA,NA,NA,NA,15.1
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Parus_caeruleus","Cyanistes_caeruleus","Cyanistes_caeruleus","Animalia","Chordata","Aves","Paridae","GBIF:2487879","Find_Sci_Names","145","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Expansion",12.0833,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Cyanistes caeruleus","Cyanistes caeruleus","25km","Cyanistes caeruleus_A9_P1","mat_gVelLat_25km",6.61062200692439,4.32376836045092,"Passeriformes","natal dispersal","Berndt and Sternberg (1968)","Natal_dispersal_maximum_distance_(km)",470,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",470,2.3,7,365,1,470,2.3,12.0833,5.35679719682862,6.61062200692439,6.61062200692439,"Climate",6.61062200692439,"BOTW",337584685921.951,8770881493349.4,8770881.4933494,15.2
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Parus_major","Parus_major","Parus_major","Animalia","Chordata","Aves","Paridae","GBIF:9705453","Find_Sci_Names","5","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Expansion",0.4167,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Parus major","Parus major","25km","Parus major_A9_P1","mat_gVelLat_25km",5.71048297598879,4.00921523958516,"Passeriformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",41100,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",41.1,2.5,7,365,1,41.1,2.5,0.4167,5.35679719682862,5.71048297598879,5.71048297598879,"Climate",5.71048297598879,"BOTW",337584685921.951,32577984275430.2,32577984.2754302,17.4
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Passer_domesticus","Passer_domesticus","Passer_domesticus","Animalia","Chordata","Aves","Passeridae","GBIF:5231190","Find_Sci_Names","65","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Expansion",5.4167,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Passer domesticus","Passer domesticus","25km","Passer domesticus_A9_P1","mat_gVelLat_25km",5.82774519716149,3.9346019934102,"Passeriformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",46700,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",46.7,1.9,7,152,1,46.7,1.9,5.4167,5.35679719682862,5.82774519716149,5.82774519716149,"Climate",5.82774519716149,"IUCN",337584685921.951,64176704511810.1,64176704.5118101,17.9
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Passer_montanus","Passer_montanus","Passer_montanus","Animalia","Chordata","Aves","Passeridae","GBIF:5231198","Find_Sci_Names","75","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Expansion",6.25,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Passer montanus","Passer montanus","25km","Passer montanus_A9_P1","mat_gVelLat_25km",7.35425699466033,3.74726675057282,"Passeriformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",51600,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",51.6,5,5,319,1,51.6,5,6.25,5.35679719682862,7.35425699466033,7.35425699466033,"Climate",7.35425699466033,"BOTW",337584685921.951,39493433578578.1,39493433.5785781,16.4
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Pica_pica","Pica_pica","Pica_pica","Animalia","Chordata","Aves","Corvidae","GBIF:5229490","Find_Sci_Names","-10","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Contraction",-0.8333,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Pica pica","Pica pica","25km","Pica pica_A9_P1","mat_gVelLat_25km",5.18767009583922,4.14926283058084,"Passeriformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",44300,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",44.3,1.3,7,637.601,2,22.15,0.65,-0.8333,5.35679719682862,5.18767009583922,5.18767009583922,"Climate",5.18767009583922,"BOTW",337584685921.951,31870223470485,31870223.470485,49.1
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Prunella_modularis","Prunella_modularis","Prunella_modularis","Animalia","Chordata","Aves","Prunellidae","GBIF:5231763","Find_Sci_Names","0","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"No Change",0,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Prunella modularis","Prunella modularis","25km","Prunella modularis_A9_P1","mat_gVelLat_25km",5.14359408542789,4.14778450955919,"Passeriformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",18000,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",18,1.4,5,364.234,1,18,1.4,0,5.35679719682862,5.14359408542789,5.14359408542789,"Climate",5.14359408542789,"BOTW",337584685921.951,9380149326452.07,9380149.32645207,20.4
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Pyrrhula_pyrrhula","Pyrrhula_pyrrhula","Pyrrhula_pyrrhula","Animalia","Chordata","Aves","Fringillidae","GBIF:2494543","Find_Sci_Names","120","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Expansion",10,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Pyrrhula pyrrhula","Pyrrhula pyrrhula","25km","Pyrrhula pyrrhula_A9_P1","mat_gVelLat_25km",5.50183723600531,4.1105560386924,"Passeriformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",24200,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",24.2,2.5,5,364.234,1,24.2,2.5,10,5.35679719682862,5.50183723600531,5.50183723600531,"Climate",5.50183723600531,"BOTW",337584685921.951,24467839367731.6,24467839.3677316,18
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Sterna_hirundo","Sterna_hirundo","Sterna_hirundo","Animalia","Chordata","Aves","Laridae","GBIF:9367409","Find_Sci_Names","110","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Expansion",9.1667,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Sterna hirundo","Sterna hirundo","25km","Sterna hirundo_A9_P1","mat_gVelLat_25km",6.07499939084361,3.94713199878103,"Charadriiformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",109.6618706,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",109.6618706,71.36396613,2,910.968,3,36.5539568666667,23.78798871,9.1667,5.35679719682862,6.07499939084361,6.07499939084361,"Climate",6.07499939084361,"IUCN",337584685921.951,51361892926948.6,51361892.9269486,19.5
"A9_P1",5.35679719682862,4.47266158388884,"A9","P1",9,149,"Brommer_2004_AZF","https://www.jstor.org/stable/23735946",64.47058,26.22686,337584.69,924.01,1351.34,0,1351.34,184.54,"Finland",NA,"Ter","LAT","LE","Streptopelia_decaocto","Streptopelia_decaocto","Streptopelia_decaocto","Animalia","Chordata","Aves","Columbidae","GBIF:2495696","Find_Sci_Names","-5","km","U",NA,NA,"Appendix",1974,1976.5,1979,1986,1987.5,1989,12,"Contraction",-0.4167,"km/year","large",2,"TWO","CensusPeriods","occurrence","RAW","Median location of 10 most marginal grid cells","Median of extremes","Streptopelia decaocto","Streptopelia decaocto","25km","Streptopelia decaocto_A9_P1","mat_gVelLat_25km",4.08075040584663,4.850355349103,"Columbiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",59900,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",59.9,4.1,5,364.234,1,59.9,4.1,-0.4167,5.35679719682862,4.08075040584663,4.08075040584663,"Climate",4.08075040584663,"BOTW",337584685921.951,19314230802186.6,19314230.8021866,20.8
